Session Date,Session Title,Player Name,Player Primary Position,Total Distance,Distance Zone 1 (Relative),Distance Zone 2 (Relative),Distance Zone 3 (Relative),Distance Zone 4 (Relative),Distance Zone 5 (Relative),Distance Zone 6 (Relative),Distance Zone 4 - Zone 6 (Relative),Max Speed,% Max Speed,High Speed Running (Relative),HSR Per Minute (Relative),Accelerations (Relative),Accelerations Zone 3 - Zone 6 (Relative),Accelerations Zone 4 - Zone 6 (Relative),Accelerations Zone 5 - Zone 6 (Relative),Player Max Accel,Max Acceleration,Accelerations Per Min (Relative),Decelerations (Relative),Decelerations Zone 3 - Zone 6 (Relative),Decelerations Zone 4 - Zone 6 (Relative),Decelerations Zone 5 - Zone 6 (Relative),Player Max Decel,Max Deceleration,Decelerations Per Min (Relative),HML Distance,HML Efforts Total Distance,HML Efforts,HMLD Per Minute,Distance Per Min,Fatigue Index,Speed Intensity,Dynamic Stress Load,Dynamic Stress Load Zone 4 - Zone 6,Dynamic Stress Load Zone 5 - Zone 6,Collisions,Collision Load,Lower Speed Loading,Impacts Zone 3 - Zone 6 (Relative),Impacts Zone 4 - Zone 6 (Absolute),Impacts Zone 4 - Zone 6 (Relative),Impacts Zone 5 - Zone 6 (Absolute),Impacts Zone 5 - Zone 6 (Relative),Mechanical Load,Total Metabolic Power,Drill Title,Drill Start Time,Drill End Time,Total Loading,
2/13/2026,"Helmets","Sean McElwain",TE,612.98,309.29,239.72,61.09,2.88,0,0,2.88,14.81,71.41,0,0,6,17,6,1,7.73,4.9,0.48,5,12,5,2,7.98,4.6,0.4,89.16,84.6,6,7.11,48.88,1.89,26.6,50.26,24.41,19.58,10,62.28,6.14,67,25,16,14,5,1632.57,30960.06,"1T1",4:10:45 PM,4:23:18 PM,10.76,
2/13/2026,"Helmets","Bryce Barnes",DB,170.6,103.23,67.37,0,0,0,0,0,10.31,45.54,0,0,4,6,4,0,7.76,3.83,0.87,1,5,1,0,7.93,3.19,0.22,12.15,15.41,1,2.64,37.13,0.24,7.15,1.69,0,0,0,0,1.11,0,0,0,0,0,231.25,8298.25,"ST W",3:40:00 PM,3:44:36 PM,1.72,
2/13/2026,"Helmets","Bryce Barnes",DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0,0,0,0,0,0,7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OTL",3:40:00 PM,3:38:11 PM,0,
2/13/2026,"Helmets","Bryce Barnes",DB,220.98,135.91,85.07,0,0,0,0,0,8.57,37.85,0,0,5,11,5,1,7.76,4.14,0.65,2,10,2,0,7.93,3.35,0.26,13.84,8.12,2,1.79,28.64,0.22,9,1.99,0,0,0,0,1.48,0,0,0,0,0,570.47,11250.15,"O&D W",3:44:46 PM,3:52:29 PM,2.29,
2/13/2026,"Helmets","Bryce Barnes",DB,403.2,264.15,139.05,0,0,0,0,0,10.89,48.1,0,0,4,14,4,0,7.76,3.46,0.26,1,6,1,0,7.93,3.01,0.07,32.65,28.83,5,2.16,26.61,0.22,16.47,3.62,0,0,1,0.51,3.46,0,0,0,0,0,753,20079.35,"FLEX",3:52:49 PM,4:07:58 PM,4.77,
2/13/2026,"Helmets","Bryce Barnes",DB,138.03,80.16,57.87,0,0,0,0,0,10.73,47.39,0,0,1,3,1,0,7.76,3.05,0.37,0,3,0,0,7.93,2.37,0,9.62,8.77,1,3.59,51.5,1.2,5.74,6.88,0,0,0,0,1.42,6,0,0,0,0,296.31,6638.11,"PPP",4:08:03 PM,4:10:43 PM,2.31,
2/13/2026,"Helmets","Bryce Barnes",DB,953.45,349.84,423.89,146.94,25.56,7.23,0,32.79,19.03,84.05,7.23,0.58,22,24,22,9,7.76,6.69,1.75,7,15,7,0,7.93,3.83,0.56,269.71,280.31,24,21.51,76.03,0.6,45.13,27.01,1.67,0,0,0,3.24,39,3,3,0,0,3359.91,55324.73,"1T1",4:10:45 PM,4:23:18 PM,10.19,
2/13/2026,"Helmets","Bryce Barnes",DB,839.75,278.87,495.54,65.34,0,0,0,0,15.81,69.83,0,0,11,17,11,8,7.76,5.1,1.04,2,11,2,1,7.93,4.47,0.19,176.54,208.94,20,16.76,79.71,0.54,38.74,20.94,1.28,1.28,0,0,2.49,27,1,0,1,0,2596.66,44343.85,"O&D Sep",4:25:35 PM,4:36:07 PM,8.57,
2/13/2026,"Helmets","Bryce Barnes",DB,598.55,244.76,247.74,106.05,0,0,0,0,15.29,67.54,0,0,6,10,6,3,7.76,4.56,0.67,3,6,3,2,7.93,4.76,0.33,146.67,159.62,11,16.29,66.48,0.43,28.01,11.96,0.51,0,0,0,1.81,16,1,1,0,0,1446.86,31332.52,"Sit 1VS ",4:37:53 PM,4:46:53 PM,5.46,
2/13/2026,"Helmets","Bryce Barnes",DB,341.14,127.66,195.74,17.74,0,0,0,0,14.37,63.47,0,0,4,6,4,2,7.76,4.38,0.69,2,5,2,1,7.93,5.45,0.35,52.64,52.62,7,9.11,59.05,0.31,15.22,4.72,0,0,0,0,1.19,1,0,0,0,0,866.23,17702.28,"ST #1 KOR DROP",4:49:18 PM,4:55:05 PM,3.36,
