Session Date,Session Title,Player Name,Player Primary Position,Total Distance,Distance Zone 1 (Relative),Distance Zone 2 (Relative),Distance Zone 3 (Relative),Distance Zone 4 (Relative),Distance Zone 5 (Relative),Distance Zone 6 (Relative),Distance Zone 4 - Zone 6 (Relative),Max Speed,% Max Speed,High Speed Running (Relative),HSR Per Minute (Relative),Accelerations (Relative),Accelerations Zone 3 - Zone 6 (Relative),Accelerations Zone 4 - Zone 6 (Relative),Accelerations Zone 5 - Zone 6 (Relative),Player Max Accel,Max Acceleration,Accelerations Per Min (Relative),Decelerations (Relative),Decelerations Zone 3 - Zone 6 (Relative),Decelerations Zone 4 - Zone 6 (Relative),Decelerations Zone 5 - Zone 6 (Relative),Player Max Decel,Max Deceleration,Decelerations Per Min (Relative),HML Distance,HML Efforts Total Distance,HML Efforts,HMLD Per Minute,Distance Per Min,Fatigue Index,Speed Intensity,Dynamic Stress Load,Dynamic Stress Load Zone 4 - Zone 6,Dynamic Stress Load Zone 5 - Zone 6,Collisions,Collision Load,Lower Speed Loading,Impacts Zone 3 - Zone 6 (Relative),Impacts Zone 4 - Zone 6 (Absolute),Impacts Zone 4 - Zone 6 (Relative),Impacts Zone 5 - Zone 6 (Absolute),Impacts Zone 5 - Zone 6 (Relative),Mechanical Load,Total Metabolic Power,Drill Title,Drill Start Time,Drill End Time,Total Loading,
4/6/2026,"Accel","Jackson Blee",TE,3530.94,2400.98,794.37,220.05,96.15,19.39,0,115.54,17.16,85.59,19.39,0.21,52,96,52,14,6.48,5.94,0.55,13,67,13,3,5.87,5.82,0.14,396.89,390.53,29,4.21,37.46,0.98,146.77,143.26,36.87,6.5,3,10.25,37.72,257,63,56,7,0,10544.33,182159.09,"Entire Session",2:34:00 PM,3:15:00 PM,54.11,
4/6/2026,"Accel","Davin Dzidzienyo",DL,1850.28,1166.91,345.72,191.78,115.17,30.71,0,145.88,16.81,88.2,30.71,0.38,19,25,19,15,7.24,4.89,0.24,6,14,6,3,5.95,8.66,0.07,275.97,285.09,17,3.44,23.08,1.59,79.96,127.24,69.04,15.08,7,20.23,11.03,289,122,108,15,1,6462.68,93598.12,"Entire Session",2:57:10 PM,3:15:00 PM,20.17,
4/6/2026,"Accel","Garrett Robertson",WR,2623.53,1171.33,633.42,816.59,2.18,0,0,2.18,14.98,71.3,0,0,20,37,20,8,6.92,5.83,0.31,2,10,2,1,7.18,5.03,0.03,619.84,883.67,34,9.69,41.03,0.29,122.63,35.42,1.29,1.29,0,0,11.86,5,1,0,1,0,5389.57,128657.33,"Entire Session",2:04:00 PM,3:07:56 PM,26.52,
4/6/2026,"Accel","Leonte Oulahi",WR,2502.03,1362.31,643.05,352.82,114.4,29.45,0,143.85,18.53,85.83,29.45,0.47,42,57,42,24,7.58,6.53,0.67,24,46,24,5,8.27,7.51,0.38,558.77,570.58,32,8.91,39.88,0.86,112.84,96.88,18.24,4.73,49,265.19,21.67,160,34,29,5,0,7090.26,139123.22,"Entire Session",2:05:16 PM,3:08:00 PM,39.96,
4/6/2026,"Accel","Elijah Rainer",LB,2533.21,1308.32,761.37,324.21,117.5,21.82,0,139.32,16.91,83.18,21.82,0.34,39,59,39,16,6.06,5.86,0.61,12,32,12,7,7.93,4.95,0.19,461.96,493.39,29,7.28,39.93,1.65,112.04,184.31,87.19,59.98,2,12.43,23.11,260,95,61,45,11,6662.17,134784.43,"Entire Session",2:04:24 PM,3:07:50 PM,44.86,
4/6/2026,"Accel","Jaden Boring",LB,2643.28,1534.49,661.71,333.71,105.59,7.78,0,113.37,18.13,84.88,7.78,0.13,39,57,39,19,6.63,6.52,0.66,13,46,13,3,6.81,4.54,0.22,473.89,487.09,28,8.03,44.81,0.73,116.84,85.49,16.54,1.88,1,5.48,15.44,146,30,28,2,0,7250.62,142539.5,"Entire Session",2:08:45 PM,3:07:44 PM,33.85,
4/6/2026,"Accel","Josh Miller",RB,2552.59,1343.64,691.72,367.14,81.61,68.47,0,150.08,18.71,88.84,68.47,1.08,45,58,45,26,6.89,6.38,0.71,11,37,11,5,7.21,5.63,0.17,541.12,566.82,33,8.54,40.29,1.58,115.49,182.77,76.02,19.84,9,67.42,20.15,348,123,106,19,2,7537.82,139516.07,"Entire Session",2:04:29 PM,3:07:50 PM,43.69,
4/6/2026,"Accel","Clayton Dobler",LB,3087.52,2340.3,560.34,133.25,40.41,12.32,0.9,53.63,18.31,90.6,13.21,0.09,18,45,18,14,6.25,5.81,0.13,9,27,9,0,6.56,3.79,0.06,213.54,211.61,18,1.51,21.85,0.78,124.18,97.3,32.26,15.07,2,16.07,23.18,163,46,34,13,1,4696.59,151005.5,"Entire Session",2:04:00 PM,3:15:00 PM,35.6,
4/6/2026,"Accel","Harrison Johnson",LB,2430.81,1291.25,707.8,313.98,99.83,17.95,0,117.78,18.18,85.75,17.95,0.28,38,61,38,12,6.94,6.25,0.59,13,32,13,4,6.36,4.64,0.2,493.49,520.46,30,7.73,38.05,1.75,108.31,190.01,76.55,41.17,8,64.19,21.32,323,101,72,35,6,6859.73,132603.55,"Entire Session",2:04:00 PM,3:07:52 PM,43.52,
4/6/2026,"Accel","Brady Echols",DL,2399.95,1560.11,538.73,186.56,78.58,35.98,0,114.56,15.36,89.1,35.98,0.5,31,57,31,10,5.72,5.63,0.43,3,35,3,1,5.75,4.16,0.04,282.85,303.68,29,3.94,33.43,1.4,98.95,138.35,54.13,18.1,2,9.74,22.35,258,83,65,18,0,5895.49,121652.65,"Entire Session",2:57:42 PM,3:15:00 PM,35.03,
