Session Date,Session Title,Player Name,Player Primary Position,Total Distance,Distance Zone 1 (Relative),Distance Zone 2 (Relative),Distance Zone 3 (Relative),Distance Zone 4 (Relative),Distance Zone 5 (Relative),Distance Zone 6 (Relative),Distance Zone 4 - Zone 6 (Relative),Max Speed,% Max Speed,High Speed Running (Relative),HSR Per Minute (Relative),Accelerations (Relative),Accelerations Zone 3 - Zone 6 (Relative),Accelerations Zone 4 - Zone 6 (Relative),Accelerations Zone 5 - Zone 6 (Relative),Player Max Accel,Max Acceleration,Accelerations Per Min (Relative),Decelerations (Relative),Decelerations Zone 3 - Zone 6 (Relative),Decelerations Zone 4 - Zone 6 (Relative),Decelerations Zone 5 - Zone 6 (Relative),Player Max Decel,Max Deceleration,Decelerations Per Min (Relative),HML Distance,HML Efforts Total Distance,HML Efforts,HMLD Per Minute,Distance Per Min,Fatigue Index,Speed Intensity,Dynamic Stress Load,Dynamic Stress Load Zone 4 - Zone 6,Dynamic Stress Load Zone 5 - Zone 6,Collisions,Collision Load,Lower Speed Loading,Impacts Zone 3 - Zone 6 (Relative),Impacts Zone 4 - Zone 6 (Absolute),Impacts Zone 4 - Zone 6 (Relative),Impacts Zone 5 - Zone 6 (Absolute),Impacts Zone 5 - Zone 6 (Relative),Mechanical Load,Total Metabolic Power,Drill Title,Drill Start Time,Drill End Time,Total Loading,
2/27/2026,"Helmets","Sean McElwain",TE,2534.31,1447.91,791.39,274.12,20.89,0,0,20.89,16.24,78.3,0,0,39,79,39,15,7.73,5.85,0.38,31,67,31,14,7.98,5.59,0.33,384.88,369.16,37,4.08,26.89,1.26,108.29,136.64,55.94,37.07,2,13.32,20.94,235,62,51,22,11,8300.64,132258.72,"O&D Walk",3:57:10 PM,4:01:28 PM,36.07,
2/27/2026,"Helmets","Jackson Blee",TE,3493.19,2024.53,1167.77,265.15,23.64,12.11,0,35.74,17.11,85.34,12.11,0.11,35,66,35,24,6.48,6.31,0.22,17,38,17,6,5.87,6.68,0.11,398.03,390.53,46,3.74,32.84,0.3,146.69,44.34,1.03,0,0,0,23.1,34,2,2,0,0,10645.43,182729.04,"ST Walk",3:49:13 PM,3:53:08 PM,37.94,
2/27/2026,"Helmets","Elijah Rainer",LB,4201.63,2264.74,1672.84,240.4,23.65,0,0,23.65,15.66,77.03,0,0,72,137,72,34,6.06,5.57,0.76,24,61,24,7,7.93,5.29,0.22,476.42,409.92,51,4.48,39.5,0.39,175.83,68.06,2.11,0,0,0,23.78,45,4,4,0,0,10166.24,220929.93,"ST Walk",3:49:13 PM,3:53:08 PM,44.7,
2/27/2026,"Helmets","Jaden Boring",LB,3208.93,2185.14,884.81,115.14,23.83,0,0,23.83,16.58,77.62,0,0,43,65,43,25,6.63,8.56,0.44,19,41,19,9,6.81,6.15,0.17,312.27,285.21,38,2.94,30.17,0.17,131.9,22.61,0.57,0,0,0,17.3,6,1,1,0,0,6430.88,165164.01,"ST Walk",3:49:13 PM,3:53:08 PM,27.42,
2/27/2026,"Helmets","Ty Gordon",DL,2977.49,2192.48,715.25,64.48,5.28,0,0,5.28,13.7,72.37,0,0,47,97,47,16,6.3,5.47,0.37,11,24,11,3,7.28,4.28,0.08,220.84,155.41,28,2.08,27.99,0.39,117.31,45.66,1.46,0,2,13.34,27.63,35,3,3,0,0,6067.13,151645.85,"ST Walk",3:49:13 PM,3:53:08 PM,37.79,
2/27/2026,"Helmets","Josh Miller",RB,4115.14,1747.87,1882.43,350.31,131.26,3.27,0,134.53,16.78,79.68,3.27,0.03,58,96,58,40,6.89,6.13,0.49,19,56,19,8,7.21,5.37,0.13,608.27,579.85,54,5.72,38.69,0.48,181.71,88.07,5.83,1.05,0,0,18.3,122,10,9,1,0,10440.7,218940.07,"ST Walk",3:49:13 PM,3:53:08 PM,44.64,
2/27/2026,"Helmets","Clayton Dobler",LB,4552.03,2706,1651.14,165.77,29.12,0,0,29.12,15.07,74.57,0,0,78,143,78,33,6.25,6.27,0.77,17,55,17,6,6.56,5.72,0.23,437.64,390.73,60,4.11,42.79,0.34,188.02,64.65,3.16,1.93,2,11.04,29.98,40,4,2,2,0,10535.17,240245.73,"ST Walk",3:49:13 PM,3:53:08 PM,52.86,
2/27/2026,"Helmets","Harrison Johnson",LB,4272.36,2430.66,1594.46,180.53,65.9,0.81,0,66.71,16.59,78.25,0.81,0.01,101,154,101,48,6.94,6.26,1.05,30,93,30,11,6.36,6.04,0.29,601.28,516.23,72,5.65,40.16,0.5,179.27,89.43,3.82,0,1,6.24,31,94,8,8,0,0,12042.65,236451.55,"ST Walk",3:49:13 PM,3:53:08 PM,55.02,
2/27/2026,"Helmets","Cayden Trotter",DB,5226.77,2619.95,2211.74,277.29,101.21,16.57,0,117.78,18.82,87.66,16.57,0.16,80,131,80,35,6.88,6.22,0.68,33,89,33,11,7.1,6.64,0.32,803.89,804.82,93,7.56,49.14,0.54,226.96,122.34,6.5,0,1,8.56,26.85,101,12,12,0,0,13665.11,280134.56,"ST Walk",3:49:13 PM,3:53:08 PM,63.24,
2/27/2026,"Helmets","Brady Echols",DL,3318.79,2373.14,813.34,103.46,23.32,5.53,0,28.84,14.34,83.18,5.53,0.05,41,112,41,16,5.72,5.57,0.38,5,39,5,0,5.75,3.61,0.04,236.2,195.64,37,2.22,31.2,0.3,130.77,38.91,2.22,0,2,13.89,24.47,29,4,4,0,0,6489.75,167086.12,"ST Walk",3:49:13 PM,3:53:08 PM,34.1,
2/27/2026,"Helmets","Haven Mullins",TE,4966.21,2585.13,1889.04,446.57,43.07,2.41,0,45.48,16.49,78.56,2.41,0.02,86,140,86,55,6.76,6.3,0.72,22,73,22,12,6.88,6.34,0.19,737.6,702.19,81,6.93,46.69,0.38,213.31,80.26,0,0,1,5.13,27.55,43,0,0,0,0,13683.02,270320.29,"ST Walk",3:49:13 PM,3:53:08 PM,56.41,
2/27/2026,"Helmets","Jor'dyn Whitelaw",RB,3917.17,1736.57,1679.37,427.94,62.01,11.27,0,73.29,18.01,82.5,11.27,0.11,51,79,51,31,7.74,6.56,0.48,24,48,24,4,7.61,6.57,0.22,623.24,604.04,53,5.86,36.82,0.39,174.48,68.64,2.72,0.85,0,0,18.16,45,5,4,1,0,10101.9,211708.82,"ST Walk",3:49:13 PM,3:53:08 PM,43.95,
2/27/2026,"Helmets","Jake Worthen",LB,3508.06,2382.87,981.62,135.68,7.89,0,0,7.89,15.09,72.79,0,0,51,94,51,16,6.32,5.43,0.46,12,41,12,1,6.77,4.16,0.08,341.77,306.46,43,3.21,32.98,0.43,142.69,61.37,3.21,0.95,1,4.46,25.4,78,6,5,1,0,7448.11,179110.79,"ST Walk",3:49:13 PM,3:53:08 PM,39.2,
2/27/2026,"Helmets","Jaden Ratliff",DB,4711.41,2526.26,1903.12,236.37,45.65,0,0,45.65,15.73,78.3,0,0,68,139,68,27,6.65,6.11,0.57,21,65,21,12,6.87,5.53,0.23,544.57,511.62,72,5.12,44.29,0.45,197.16,88.8,7.77,2.29,1,6.13,27.26,102,14,12,2,0,12436.33,248528.75,"ST Walk",3:49:13 PM,3:53:08 PM,49.22,
2/27/2026,"Helmets","Stephon Hicks",LB,4228.9,2829.48,1232.26,136.74,30.41,0,0,30.41,17.24,78.15,0,0,71,122,71,34,7.28,6.84,0.72,24,59,24,11,6.23,5.42,0.28,449.98,372.9,52,4.23,39.76,0.33,174.22,56.64,5.51,2.42,2,11.08,25.37,37,8,6,2,0,10327.55,225551.26,"ST Walk",3:49:13 PM,3:53:08 PM,42.1,
2/27/2026,"Helmets","Aidan Ryan",DB,3618.28,2101.72,1386.83,128.97,0.75,0,0,0.75,15.43,71.47,0,0,33,96,33,9,6.44,5.53,0.28,20,65,20,5,6.59,4.71,0.17,353.05,338.91,40,3.03,31.08,1.05,151.25,158.67,58.35,39.57,0,0,30.39,205,68,43,31,6,7789.79,178605.62,"RTP",3:44:02 PM,5:40:28 PM,53.32,
